Order ID,Order Date,Region,City,Customer Segment,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Profit,Ship Mode
ORD-11652,2024-07-22,South,Hyderabad,Corporate,Grocery,Personal Care,3,208.79,0.05,595.04,124.07,Express
ORD-10072,2024-07-22,West,Pune,Small Business,Grocery,Staples,5,417.47,0.15,1774.27,56.59,Standard
ORD-10289,2024-07-23,South,Bengaluru,Small Business,Electronics,Laptops,5,11385.79,0.1,51236.05,894.03,Express
ORD-11494,2024-07-23,South,Hyderabad,Consumer,Clothing,Womenswear,5,3499.57,0.2,13998.28,1486.28,Standard
ORD-11291,2024-07-23,North,Lucknow,Consumer,Clothing,Menswear,5,1143.92,0.1,5147.64,983.71,Express
ORD-10194,2024-07-23,North,Lucknow,Corporate,Clothing,Womenswear,2,4041.04,0.15,6869.77,684.36,Standard
ORD-10615,2024-07-23,East,Bhubaneswar,Consumer,Clothing,Menswear,4,1580.23,0.0,6320.93,1383.0,Express
ORD-11659,2024-07-24,West,Mumbai,Corporate,Office Supplies,Paper,4,2205.15,0.15,7497.53,279.24,Same Day
ORD-11718,2024-07-24,West,Pune,Consumer,Electronics,Cameras,5,32647.26,0.0,163236.29,16773.58,Standard
ORD-11020,2024-07-24,South,Chennai,Consumer,Clothing,Womenswear,2,4345.76,0.05,8256.94,1570.61,Express
ORD-10553,2024-07-25,North,Jaipur,Corporate,Electronics,Laptops,1,38646.6,0.1,34781.94,2318.94,Standard
ORD-10349,2024-07-25,North,Chandigarh,Consumer,Grocery,Beverages,2,81.17,0.1,146.11,12.67,Standard
ORD-11043,2024-07-26,West,Pune,Consumer,Electronics,Laptops,5,29494.74,0.0,147473.69,15868.03,Same Day
ORD-11271,2024-07-26,West,Ahmedabad,Corporate,Electronics,Accessories,7,33364.34,0.05,221872.88,26446.81,Express
ORD-10443,2024-07-26,East,Kolkata,Small Business,Clothing,Kidswear,3,1139.45,0.1,3076.52,448.33,Standard
ORD-11708,2024-07-27,East,Bhubaneswar,Consumer,Clothing,Footwear,7,1387.59,0.0,9713.12,1791.26,Same Day
ORD-11147,2024-07-27,West,Surat,Corporate,Furniture,Storage,6,12393.44,0.1,66924.59,1223.87,Standard
ORD-11620,2024-07-27,South,Chennai,Corporate,Furniture,Storage,3,18147.65,0.0,54442.96,6079.28,Standard
ORD-10304,2024-07-28,North,Chandigarh,Corporate,Electronics,Laptops,6,8864.03,0.15,45206.55,2451.78,Standard
ORD-11067,2024-07-28,South,Kochi,Small Business,Grocery,Staples,6,1075.01,0.0,6450.07,1047.55,Express
ORD-11660,2024-07-28,South,Hyderabad,Corporate,Furniture,Storage,6,2774.47,0.1,14982.13,320.83,Express
ORD-11366,2024-07-29,North,Lucknow,Consumer,Grocery,Staples,4,668.46,0.0,2673.85,527.19,Standard
ORD-11551,2024-07-29,West,Surat,Consumer,Electronics,Mobiles,6,1230.23,0.1,6643.24,610.97,Standard
ORD-10616,2024-07-29,West,Pune,Consumer,Furniture,Tables,5,4049.63,0.2,16198.51,-809.93,Standard
ORD-11568,2024-07-30,North,Delhi,Small Business,Clothing,Menswear,6,2731.9,0.15,13932.68,2049.59,Express
ORD-10645,2024-07-30,South,Chennai,Consumer,Clothing,Womenswear,6,3355.76,0.0,20134.59,5523.68,Express
ORD-11789,2024-07-30,North,Jaipur,Consumer,Electronics,Laptops,2,42537.69,0.1,76567.85,9631.45,Same Day
ORD-11065,2024-07-30,West,Mumbai,Small Business,Office Supplies,Paper,4,1612.43,0.3,4514.8,-72.53,Express
ORD-11396,2024-07-30,South,Hyderabad,Corporate,Grocery,Snacks,5,1317.19,0.15,5598.05,298.1,Express
ORD-11050,2024-07-30,East,Kolkata,Small Business,Clothing,Footwear,1,479.41,0.0,479.41,106.07,Standard
ORD-11754,2024-07-31,West,Ahmedabad,Corporate,Grocery,Staples,3,814.09,0.1,2198.04,260.04,Standard
ORD-11675,2024-07-31,South,Chennai,Small Business,Electronics,Cameras,4,38418.81,0.0,153675.24,18602.59,Same Day
ORD-10274,2024-07-31,South,Chennai,Consumer,Furniture,Storage,7,16162.06,0.05,107477.69,11179.15,Standard
ORD-10550,2024-08-01,East,Kolkata,Consumer,Clothing,Kidswear,2,1366.2,0.0,2732.4,540.67,Standard
ORD-10166,2024-08-02,West,Ahmedabad,Consumer,Furniture,Tables,5,15076.12,0.2,60304.49,-1133.26,Express
ORD-10684,2024-08-02,West,Pune,Consumer,Furniture,Chairs,7,15813.02,0.05,105156.59,5355.2,Standard
ORD-11685,2024-08-02,West,Surat,Corporate,Electronics,Laptops,2,27035.1,0.0,54070.2,9826.74,Express
ORD-11758,2024-08-03,South,Kochi,Small Business,Grocery,Snacks,1,1077.02,0.3,753.91,-21.83,Standard
ORD-10907,2024-08-03,West,Surat,Consumer,Clothing,Menswear,1,2036.29,0.2,1629.03,134.33,Express
ORD-11422,2024-08-03,West,Surat,Consumer,Grocery,Personal Care,2,1135.12,0.0,2270.24,420.99,Standard
ORD-10752,2024-08-04,North,Chandigarh,Consumer,Clothing,Kidswear,6,3508.85,0.15,17895.13,1946.53,Express
ORD-10488,2024-08-04,East,Kolkata,Small Business,Electronics,Cameras,4,27284.84,0.2,87311.5,7225.03,Standard
ORD-10664,2024-08-05,East,Kolkata,Corporate,Clothing,Kidswear,7,4122.58,0.1,25972.23,5089.91,Express
ORD-11561,2024-08-05,East,Patna,Corporate,Clothing,Kidswear,4,842.59,0.0,3370.36,731.73,Standard
ORD-10281,2024-08-05,East,Bhubaneswar,Consumer,Electronics,Mobiles,7,26849.44,0.15,159754.2,8501.02,Standard
ORD-10737,2024-08-05,East,Bhubaneswar,Corporate,Office Supplies,Storage Bins,5,1603.78,0.05,7617.95,1221.28,Same Day
ORD-11374,2024-08-05,East,Patna,Consumer,Clothing,Womenswear,6,623.44,0.0,3740.64,863.97,Standard
ORD-11636,2024-08-05,East,Guwahati,Consumer,Electronics,Cameras,7,2640.19,0.05,17557.29,3018.21,Standard
ORD-11137,2024-08-05,West,Pune,Small Business,Clothing,Menswear,3,4041.67,0.05,11518.75,2002.21,Express
ORD-11364,2024-08-05,East,Kolkata,Consumer,Clothing,Footwear,7,2239.77,0.1,14110.52,2451.98,Express
ORD-10958,2024-08-06,North,Lucknow,Corporate,Office Supplies,Stationery,1,999.02,0.0,999.02,203.7,Standard
ORD-10143,2024-08-06,South,Chennai,Consumer,Clothing,Womenswear,4,1714.93,0.0,6859.73,1714.8,Standard
ORD-10490,2024-08-06,South,Chennai,Consumer,Electronics,Accessories,5,11205.52,0.1,50424.83,2622.25,Standard
ORD-11711,2024-08-08,North,Jaipur,Consumer,Clothing,Footwear,7,3693.34,0.0,25853.38,4983.86,Standard
ORD-11654,2024-08-09,North,Delhi,Consumer,Grocery,Staples,4,751.55,0.15,2555.26,274.73,Standard
ORD-10751,2024-08-09,West,Pune,Corporate,Clothing,Menswear,3,3363.92,0.05,9587.16,1845.01,Standard
ORD-10256,2024-08-09,East,Patna,Consumer,Clothing,Kidswear,7,4479.54,0.0,31356.77,7641.05,Standard
ORD-10309,2024-08-10,South,Bengaluru,Corporate,Clothing,Menswear,5,2610.59,0.2,10442.36,677.83,Standard
ORD-11145,2024-08-11,East,Kolkata,Corporate,Electronics,Laptops,2,17446.35,0.15,29658.79,1553.05,Standard
ORD-10982,2024-08-11,South,Kochi,Small Business,Office Supplies,Art Supplies,2,668.24,0.0,1336.47,239.32,Standard
ORD-10544,2024-08-11,East,Kolkata,Small Business,Clothing,Womenswear,2,894.37,0.05,1699.3,340.72,Standard
ORD-10396,2024-08-11,North,Jaipur,Corporate,Electronics,Mobiles,3,20723.09,0.0,62169.27,10575.26,Standard
ORD-11547,2024-08-12,West,Surat,Corporate,Grocery,Personal Care,7,973.32,0.0,6813.26,1075.63,Standard
ORD-10979,2024-08-13,East,Guwahati,Consumer,Electronics,Accessories,4,5150.63,0.1,18542.26,2315.83,Express
ORD-10142,2024-08-13,East,Patna,Consumer,Furniture,Storage,5,20454.83,0.2,81819.34,2086.7,Standard
ORD-11190,2024-08-13,South,Hyderabad,Corporate,Office Supplies,Storage Bins,2,1422.59,0.05,2702.92,257.54,Standard
ORD-10775,2024-08-13,West,Surat,Small Business,Clothing,Footwear,6,3837.08,0.1,20720.22,1725.36,Express
ORD-11026,2024-08-14,West,Surat,Consumer,Grocery,Snacks,2,845.76,0.2,1353.21,98.22,Same Day
ORD-10811,2024-08-14,North,Jaipur,Small Business,Clothing,Kidswear,3,594.68,0.0,1784.03,422.8,Express
ORD-11784,2024-08-14,West,Surat,Consumer,Electronics,Cameras,1,42783.3,0.0,42783.3,7522.34,Standard
ORD-11322,2024-08-14,West,Ahmedabad,Corporate,Grocery,Personal Care,6,350.87,0.0,2105.24,352.96,Express
ORD-11339,2024-08-14,North,Chandigarh,Small Business,Office Supplies,Storage Bins,4,2970.62,0.0,11882.5,1515.43,Express
ORD-11749,2024-08-15,South,Chennai,Consumer,Grocery,Snacks,1,1485.25,0.1,1336.73,80.65,Standard
ORD-11109,2024-08-16,North,Chandigarh,Small Business,Electronics,Laptops,1,14506.42,0.0,14506.42,1316.67,Standard
ORD-11427,2024-08-16,East,Guwahati,Corporate,Electronics,Accessories,1,35142.39,0.05,33385.27,3475.45,Standard
ORD-10461,2024-08-16,East,Patna,Corporate,Electronics,Accessories,4,13474.08,0.15,45811.87,1988.79,Standard
ORD-11159,2024-08-16,South,Bengaluru,Corporate,Furniture,Bookcases,6,12021.65,0.0,72129.9,8208.74,Same Day
ORD-11487,2024-08-17,North,Chandigarh,Consumer,Electronics,Accessories,2,14302.98,0.15,24315.07,1236.6,Standard
ORD-10296,2024-08-17,East,Kolkata,Consumer,Clothing,Womenswear,4,2918.56,0.05,11090.51,2104.68,Standard
ORD-10064,2024-08-17,North,Jaipur,Small Business,Furniture,Bookcases,4,12112.77,0.0,48451.09,3732.38,Express
ORD-11001,2024-08-17,North,Jaipur,Small Business,Electronics,Accessories,1,15937.27,0.2,12749.82,-179.44,Standard
ORD-10950,2024-08-18,West,Ahmedabad,Small Business,Grocery,Beverages,5,1420.05,0.15,6035.2,457.79,Standard
ORD-10520,2024-08-18,East,Kolkata,Consumer,Grocery,Personal Care,6,647.93,0.1,3498.83,468.94,Standard
ORD-10610,2024-08-18,East,Kolkata,Corporate,Clothing,Womenswear,7,1886.33,0.0,13204.29,2640.67,Standard
ORD-10850,2024-08-19,South,Hyderabad,Consumer,Clothing,Kidswear,7,1112.88,0.2,6232.11,592.24,Standard
ORD-11715,2024-08-19,East,Guwahati,Corporate,Electronics,Mobiles,1,9092.08,0.0,9092.08,1207.76,Express
ORD-11394,2024-08-19,North,Chandigarh,Consumer,Office Supplies,Art Supplies,5,793.17,0.1,3569.28,318.32,Same Day
ORD-10798,2024-08-19,North,Lucknow,Consumer,Furniture,Storage,1,21624.52,0.1,19462.07,673.12,Standard
ORD-10183,2024-08-19,East,Patna,Consumer,Electronics,Mobiles,2,7114.67,0.2,11383.47,338.32,Express
ORD-11653,2024-08-20,North,Lucknow,Consumer,Clothing,Kidswear,2,2069.03,0.1,3724.25,561.5,Standard
ORD-11086,2024-08-20,East,Kolkata,Consumer,Clothing,Footwear,1,1575.65,0.0,1575.65,329.24,Express
ORD-11490,2024-08-20,East,Kolkata,Consumer,Grocery,Snacks,1,645.61,0.15,548.77,49.11,Same Day
ORD-10941,2024-08-21,West,Mumbai,Small Business,Grocery,Snacks,5,373.98,0.2,1495.91,70.99,Express
ORD-10271,2024-08-21,North,Delhi,Corporate,Clothing,Womenswear,4,2743.44,0.0,10973.74,2267.37,Standard
ORD-11320,2024-08-21,South,Chennai,Corporate,Electronics,Laptops,6,28261.56,0.15,144133.96,12234.91,Express
ORD-10987,2024-08-22,South,Kochi,Corporate,Grocery,Staples,3,1425.65,0.0,4276.96,591.71,Standard
ORD-11512,2024-08-22,North,Lucknow,Consumer,Grocery,Staples,1,265.55,0.1,238.99,30.26,Standard
ORD-11186,2024-08-22,South,Chennai,Consumer,Clothing,Womenswear,7,3873.17,0.15,23045.34,3635.39,Express
ORD-10589,2024-08-22,South,Hyderabad,Consumer,Furniture,Chairs,3,1744.66,0.2,4187.18,-74.79,Standard
ORD-10759,2024-08-23,East,Kolkata,Consumer,Office Supplies,Paper,7,1150.55,0.1,7248.48,903.02,Standard
ORD-10200,2024-08-23,South,Hyderabad,Consumer,Clothing,Kidswear,5,703.69,0.05,3342.52,543.05,Standard
ORD-10288,2024-08-24,East,Guwahati,Corporate,Electronics,Laptops,3,42481.7,0.2,101956.09,1899.77,Standard
ORD-10712,2024-08-24,West,Mumbai,Consumer,Electronics,Mobiles,3,21641.75,0.0,64925.25,10135.13,Standard
ORD-10677,2024-08-25,West,Ahmedabad,Corporate,Electronics,Accessories,3,12639.34,0.2,30334.41,560.68,Standard
ORD-10499,2024-08-25,East,Patna,Consumer,Clothing,Footwear,4,935.65,0.05,3555.45,811.0,Express
ORD-11452,2024-08-25,East,Kolkata,Corporate,Grocery,Snacks,3,129.85,0.0,389.55,105.49,Standard
ORD-10551,2024-08-25,East,Bhubaneswar,Consumer,Electronics,Mobiles,3,39428.88,0.1,106457.98,6460.68,Standard
ORD-10494,2024-08-26,East,Kolkata,Consumer,Clothing,Womenswear,1,3780.46,0.05,3591.44,720.35,Same Day
ORD-10620,2024-08-26,South,Hyderabad,Corporate,Electronics,Cameras,4,28951.85,0.2,92645.91,2886.2,Standard
ORD-11645,2024-08-26,North,Chandigarh,Consumer,Furniture,Storage,4,1939.93,0.0,7759.72,903.0,Express
ORD-10632,2024-08-26,South,Kochi,Small Business,Electronics,Cameras,1,34426.72,0.05,32705.38,4207.09,Express
ORD-10087,2024-08-26,East,Guwahati,Consumer,Furniture,Bookcases,6,13575.49,0.0,81452.91,8978.05,Standard
ORD-11598,2024-08-26,West,Surat,Consumer,Electronics,Cameras,5,38770.7,0.1,174468.14,8997.28,Same Day
ORD-10031,2024-08-27,East,Kolkata,Consumer,Electronics,Cameras,2,12123.18,0.1,21821.72,1916.7,Standard
ORD-11458,2024-08-27,South,Kochi,Consumer,Furniture,Chairs,5,20081.45,0.15,85346.17,2153.2,Express
ORD-10949,2024-08-27,West,Surat,Consumer,Furniture,Tables,2,19195.74,0.0,38391.49,4845.28,Express
ORD-10246,2024-08-27,East,Guwahati,Consumer,Office Supplies,Paper,3,1104.18,0.05,3146.93,413.98,Express
ORD-11359,2024-08-28,South,Kochi,Consumer,Grocery,Personal Care,1,523.1,0.15,444.64,52.27,Standard
ORD-10217,2024-08-28,North,Chandigarh,Corporate,Electronics,Mobiles,6,28085.68,0.1,151662.66,5462.04,Standard
ORD-10114,2024-08-29,South,Chennai,Corporate,Clothing,Menswear,6,2486.63,0.2,11935.82,1045.17,Standard
ORD-10627,2024-08-29,West,Mumbai,Consumer,Office Supplies,Art Supplies,6,451.79,0.1,2439.65,241.22,Standard
ORD-10025,2024-08-29,South,Bengaluru,Small Business,Clothing,Menswear,5,834.18,0.0,4170.9,810.83,Standard
ORD-11677,2024-08-30,East,Patna,Corporate,Clothing,Womenswear,6,1159.11,0.0,6954.66,1631.62,Standard
ORD-10225,2024-08-30,West,Ahmedabad,Consumer,Clothing,Menswear,1,2512.05,0.0,2512.05,593.75,Express
ORD-11595,2024-08-30,West,Ahmedabad,Consumer,Furniture,Storage,3,1993.14,0.1,5381.47,101.5,Express
ORD-11393,2024-08-30,South,Chennai,Consumer,Grocery,Snacks,7,577.53,0.0,4042.74,952.82,Same Day
ORD-11525,2024-08-30,East,Patna,Consumer,Grocery,Personal Care,7,684.81,0.0,4793.7,893.16,Standard
ORD-10364,2024-08-30,North,Lucknow,Consumer,Electronics,Mobiles,2,29176.41,0.1,52517.55,4936.12,Standard
ORD-10917,2024-08-31,South,Bengaluru,Corporate,Office Supplies,Storage Bins,6,844.71,0.05,4814.85,482.96,Same Day
ORD-10790,2024-08-31,West,Surat,Consumer,Furniture,Storage,4,14943.89,0.0,59775.56,5634.85,Express
ORD-11548,2024-08-31,East,Kolkata,Corporate,Grocery,Beverages,4,1273.68,0.2,4075.78,160.32,Standard
ORD-10124,2024-08-31,South,Kochi,Corporate,Clothing,Womenswear,1,3813.37,0.0,3813.37,929.88,Standard
ORD-10754,2024-09-01,West,Pune,Corporate,Grocery,Beverages,6,827.33,0.2,3971.2,170.72,Standard
ORD-11155,2024-09-01,East,Kolkata,Consumer,Electronics,Laptops,6,8712.0,0.0,52271.97,7838.99,Express
ORD-10859,2024-09-01,East,Guwahati,Small Business,Grocery,Personal Care,2,1362.0,0.15,2315.4,246.9,Standard
ORD-10852,2024-09-01,East,Patna,Consumer,Clothing,Kidswear,3,1911.35,0.0,5734.06,945.32,Standard
ORD-10027,2024-09-02,West,Ahmedabad,Corporate,Grocery,Personal Care,5,665.85,0.05,3162.8,335.22,Express
ORD-11756,2024-09-03,North,Jaipur,Consumer,Office Supplies,Stationery,5,1626.65,0.1,7319.91,1046.34,Same Day
ORD-11174,2024-09-03,East,Kolkata,Corporate,Clothing,Kidswear,1,3712.47,0.1,3341.22,362.05,Standard
ORD-11657,2024-09-04,South,Kochi,Corporate,Furniture,Tables,1,11170.74,0.15,9495.13,157.62,Express
ORD-11173,2024-09-05,East,Kolkata,Corporate,Grocery,Personal Care,3,803.1,0.05,2288.83,246.99,Express
ORD-11522,2024-09-06,West,Ahmedabad,Corporate,Electronics,Mobiles,7,28169.55,0.05,187327.51,26029.67,Express
ORD-10710,2024-09-06,North,Delhi,Small Business,Clothing,Menswear,2,473.83,0.15,805.51,110.02,Standard
ORD-10162,2024-09-06,North,Chandigarh,Consumer,Electronics,Accessories,3,29809.8,0.1,80486.47,8239.0,Express
ORD-10730,2024-09-06,North,Jaipur,Corporate,Grocery,Beverages,4,440.9,0.1,1587.23,112.2,Same Day
ORD-10237,2024-09-06,West,Pune,Corporate,Grocery,Snacks,6,1278.87,0.15,6522.22,757.39,Express
ORD-10728,2024-09-06,West,Surat,Corporate,Clothing,Menswear,4,3045.26,0.1,10962.94,1778.06,Standard
ORD-10509,2024-09-06,West,Pune,Consumer,Grocery,Snacks,2,380.1,0.3,532.14,5.16,Standard
ORD-10739,2024-09-07,North,Delhi,Corporate,Grocery,Snacks,3,535.37,0.05,1525.79,199.22,Standard
ORD-11624,2024-09-07,South,Kochi,Corporate,Grocery,Personal Care,5,929.59,0.0,4647.94,699.42,Standard
ORD-10019,2024-09-07,East,Bhubaneswar,Small Business,Electronics,Cameras,7,8409.82,0.0,58868.76,11030.4,Express
ORD-11013,2024-09-07,South,Hyderabad,Small Business,Clothing,Footwear,5,1694.24,0.0,8471.19,1611.18,Standard
ORD-10748,2024-09-08,North,Chandigarh,Consumer,Electronics,Laptops,2,35249.8,0.2,56399.68,1191.82,Express
ORD-10270,2024-09-08,South,Chennai,Corporate,Clothing,Menswear,7,2808.84,0.1,17695.69,3206.09,Same Day
ORD-10161,2024-09-08,East,Guwahati,Small Business,Office Supplies,Stationery,3,326.3,0.0,978.91,150.25,Standard
ORD-10207,2024-09-09,South,Kochi,Small Business,Electronics,Laptops,4,37678.26,0.0,150713.05,20075.94,Same Day
ORD-10989,2024-09-09,West,Ahmedabad,Consumer,Furniture,Bookcases,6,1047.61,0.0,6285.69,893.25,Express
ORD-10414,2024-09-10,West,Mumbai,Consumer,Office Supplies,Stationery,2,2190.72,0.15,3724.23,299.57,Standard
ORD-11087,2024-09-10,North,Chandigarh,Corporate,Electronics,Mobiles,7,31434.62,0.0,220042.35,30413.52,Standard
ORD-10001,2024-09-11,West,Pune,Consumer,Furniture,Chairs,7,14485.55,0.15,86189.05,-1617.46,Standard
ORD-11443,2024-09-11,West,Ahmedabad,Corporate,Furniture,Bookcases,3,5206.31,0.15,13276.08,529.97,Standard
ORD-10884,2024-09-11,North,Jaipur,Consumer,Grocery,Personal Care,6,1440.86,0.2,6916.13,320.47,Express
ORD-10626,2024-09-12,West,Ahmedabad,Corporate,Electronics,Cameras,4,9203.47,0.15,31291.81,2201.44,Standard
ORD-11404,2024-09-12,North,Jaipur,Consumer,Furniture,Bookcases,4,15703.55,0.0,62814.19,7880.75,Express
ORD-10209,2024-09-13,West,Pune,Consumer,Furniture,Bookcases,1,4881.83,0.15,4149.55,-97.72,Express
ORD-11779,2024-09-13,West,Pune,Small Business,Furniture,Chairs,7,17201.11,0.1,108367.0,5220.76,Express
ORD-10466,2024-09-14,North,Chandigarh,Consumer,Grocery,Personal Care,6,349.89,0.0,2099.32,339.54,Express
ORD-11553,2024-09-14,South,Kochi,Corporate,Office Supplies,Art Supplies,7,1923.41,0.15,11444.31,958.58,Same Day
ORD-10340,2024-09-14,South,Chennai,Consumer,Furniture,Storage,3,4739.0,0.1,12795.29,775.79,Same Day
ORD-11380,2024-09-14,North,Lucknow,Consumer,Electronics,Laptops,5,27730.93,0.15,117856.47,4035.1,Express
ORD-11074,2024-09-14,West,Mumbai,Consumer,Grocery,Staples,7,215.34,0.0,1507.35,300.88,Express
ORD-11617,2024-09-15,South,Kochi,Small Business,Furniture,Tables,6,6936.02,0.1,37454.52,1268.69,Same Day
ORD-10104,2024-09-15,East,Kolkata,Consumer,Electronics,Mobiles,6,9061.75,0.05,51651.99,7475.35,Express
ORD-11104,2024-09-15,North,Chandigarh,Consumer,Electronics,Mobiles,4,15896.53,0.05,60406.81,6720.16,Same Day
ORD-11483,2024-09-15,West,Mumbai,Consumer,Grocery,Snacks,6,1307.4,0.0,7844.41,1478.77,Standard
ORD-10401,2024-09-15,South,Bengaluru,Corporate,Furniture,Tables,7,14020.22,0.0,98141.54,10850.54,Express
ORD-10519,2024-09-16,South,Kochi,Small Business,Grocery,Personal Care,7,573.98,0.0,4017.83,614.97,Express
ORD-10669,2024-09-16,South,Kochi,Consumer,Office Supplies,Stationery,2,707.1,0.05,1343.49,168.12,Express
ORD-10294,2024-09-16,North,Jaipur,Small Business,Office Supplies,Stationery,3,2452.91,0.1,6622.86,282.05,Standard
ORD-10851,2024-09-16,East,Guwahati,Small Business,Office Supplies,Storage Bins,7,2990.94,0.1,18842.94,1594.02,Standard
ORD-10086,2024-09-17,South,Bengaluru,Corporate,Grocery,Personal Care,6,441.05,0.2,2117.06,199.18,Same Day
ORD-11698,2024-09-17,South,Hyderabad,Consumer,Furniture,Storage,4,16381.07,0.0,65524.28,4359.36,Express
ORD-10080,2024-09-17,West,Surat,Consumer,Electronics,Laptops,1,11977.72,0.0,11977.72,1588.82,Standard
ORD-10342,2024-09-17,North,Chandigarh,Consumer,Grocery,Personal Care,6,529.11,0.0,3174.67,376.7,Same Day
ORD-10668,2024-09-18,West,Mumbai,Consumer,Electronics,Accessories,7,8813.61,0.05,58610.49,8534.08,Standard
ORD-10224,2024-09-18,South,Chennai,Consumer,Clothing,Footwear,1,456.49,0.0,456.49,100.85,Express
ORD-11282,2024-09-18,West,Ahmedabad,Corporate,Furniture,Tables,2,4136.54,0.05,7859.42,869.04,Standard
ORD-10050,2024-09-19,South,Hyderabad,Corporate,Electronics,Laptops,1,9238.76,0.3,6467.13,-194.92,Express
ORD-11626,2024-09-20,East,Patna,Consumer,Electronics,Cameras,6,6178.22,0.0,37069.34,4636.61,Standard
ORD-10303,2024-09-20,West,Mumbai,Consumer,Electronics,Mobiles,4,15833.31,0.0,63333.24,11841.63,Standard
ORD-10173,2024-09-21,East,Guwahati,Consumer,Clothing,Womenswear,7,4125.29,0.15,24545.5,1619.0,Standard
ORD-10278,2024-09-21,West,Mumbai,Consumer,Office Supplies,Storage Bins,7,1625.3,0.1,10239.4,435.2,Standard
ORD-11727,2024-09-21,East,Bhubaneswar,Consumer,Furniture,Bookcases,7,1891.16,0.1,11914.3,-206.36,Standard
ORD-11247,2024-09-21,North,Lucknow,Corporate,Electronics,Cameras,4,12159.12,0.05,46204.64,2962.78,Standard
ORD-11560,2024-09-21,East,Bhubaneswar,Consumer,Grocery,Snacks,5,784.9,0.1,3532.04,620.08,Standard
ORD-10920,2024-09-22,West,Mumbai,Corporate,Furniture,Storage,5,9194.69,0.0,45973.45,5579.93,Standard
ORD-10292,2024-09-22,East,Patna,Consumer,Grocery,Staples,5,819.79,0.05,3893.98,468.32,Express
ORD-10430,2024-09-22,North,Delhi,Small Business,Furniture,Tables,6,20198.04,0.1,109069.44,-1067.56,Standard
ORD-10750,2024-09-23,South,Chennai,Small Business,Grocery,Beverages,3,574.88,0.1,1552.17,183.56,Standard
ORD-11192,2024-09-23,North,Lucknow,Corporate,Electronics,Cameras,5,9034.65,0.1,40655.94,2586.3,Standard
ORD-10329,2024-09-25,West,Ahmedabad,Corporate,Furniture,Storage,2,13008.14,0.0,26016.27,3493.4,Standard
ORD-11706,2024-09-25,East,Bhubaneswar,Consumer,Electronics,Laptops,2,28154.69,0.0,56309.39,8738.88,Express
ORD-11625,2024-09-27,West,Surat,Corporate,Furniture,Tables,3,6207.27,0.1,16759.62,552.39,Standard
ORD-10825,2024-09-27,East,Kolkata,Consumer,Electronics,Accessories,5,29330.91,0.05,139321.81,17296.94,Standard
ORD-10201,2024-09-27,West,Ahmedabad,Consumer,Electronics,Cameras,6,25105.96,0.15,128040.42,7542.54,Express
ORD-11010,2024-09-28,South,Kochi,Consumer,Furniture,Bookcases,7,8597.0,0.05,57170.05,4327.0,Express
ORD-11647,2024-09-28,South,Kochi,Consumer,Clothing,Footwear,5,1272.68,0.0,6363.39,1589.89,Express
ORD-10433,2024-09-28,North,Jaipur,Small Business,Grocery,Staples,4,1244.24,0.05,4728.1,679.33,Standard
ORD-11125,2024-09-29,North,Jaipur,Small Business,Electronics,Mobiles,1,19466.57,0.1,17519.91,2367.8,Standard
